year,month,day,hour,minute,cause,text,status
2015,7,28,9,3,交通意外,觀塘道去油塘,清理
2015,7,28,8,52,交通意外,觀塘道去油塘,最新
2015,7,28,8,48,壞車,花園道落山方向,最新
2015,7,28,8,34,壞車,觀塘繞道去旺角,清理
2015,7,28,8,32,壞車,觀塘繞道去旺角,最新
2015,7,28,8,22,交通意外,東京街去南昌邨,跟進
2015,7,28,8,1,交通意外,東京街去南昌邨,最新
2015,7,28,7,40,修路工程,域多利道去堅尼地城,清理
2015,7,28,6,19,交通意外,觀塘道去旺角,清理
2015,7,28,2,45,壞車,龍翔道去荃灣,清理
2015,7,27,19,20,交通意外,觀塘道去旺角,最新
2015,7,27,18,52,交通意外,佐敦道去紅磡,清理
2015,7,27,18,48,交通意外,新清水灣道去西貢,最新
2015,7,27,17,50,交通意外,荔橋去旺角,跟進
2015,7,27,16,55,交通意外,荔橋去旺角,最新
2015,7,27,16,32,修路工程,域多利道去堅尼地城,最新
2015,7,27,16,24,交通意外,大老山公路去馬鞍山,清理
2015,7,27,14,32,交通意外,上水寶石湖路去文錦渡,清理
2015,7,27,14,8,交通意外,大老山公路去馬鞍山,最新
2015,7,27,13,13,交通意外,上水寶石湖路去文錦渡,最新
2015,7,27,12,29,交通意外,龍翔道去荃灣,清理
2015,7,27,12,20,交通意外,龍翔道去荃灣,跟進
2015,7,27,11,35,交通意外,龍翔道去荃灣,最新
2015,7,27,11,29,壞車,粉嶺公路去元朗,清理
2015,7,27,11,7,交通意外,粉嶺公路去元朗,清理
2015,7,27,10,56,壞車,粉嶺公路去元朗,最新
2015,7,27,10,25,交通意外,太子道東去觀塘,清理
2015,7,27,10,23,壞車,龍翔道去荃灣,最新
2015,7,27,10,21,交通意外,荔橋去旺角,清理
2015,7,27,10,7,交通意外,粉嶺公路去元朗,最新
2015,7,27,9,53,交通意外,大埔公路去大埔,清理
2015,7,27,9,26,交通意外,大埔公路去大埔,最新
2015,7,27,8,56,交通意外,屯門公路去九龍,清理
2015,7,27,8,33,交通意外,觀塘繞道去旺角,清理
2015,7,27,8,28,交通意外,屯門公路去九龍,最新
2015,7,27,8,27,交通意外,觀塘繞道去旺角,跟進
2015,7,27,8,1,交通意外,觀塘繞道去旺角,最新
2015,7,27,8,0,爆水管,柴灣常安街,清理
2015,7,27,7,24,交通意外,渡船街天橋去紅磡,清理
2015,7,26,16,16,交通意外,漆咸道南去尖沙咀,清理
2015,7,26,13,6,交通意外,渡船街天橋去紅磡,最新
2015,7,26,13,1,交通意外,漆咸道南去尖沙咀,最新
2015,7,26,12,32,交通意外,西貢公路出九龍,清理
2015,7,26,12,30,交通意外,粉嶺公路去元朗,跟進
2015,7,26,11,25,交通意外,太子道東去觀塘,最新
2015,7,26,11,9,交通意外,東區走廊去柴灣,最新
2015,7,26,0,33,交通意外,欽州街去石硤尾,清理
2015,7,25,23,27,交通意外,欽州街去石硤尾,最新
2015,7,25,20,59,壞車,龍翔道去荃灣,清理
2015,7,25,19,33,交通意外,康莊道去何文田,清理
2015,7,25,17,34,交通意外,太子道西去旺角,清理
2015,7,25,17,32,壞車,龍翔道去荃灣,最新
2015,7,25,17,29,交通意外,康莊道去何文田,最新
2015,7,25,17,7,交通意外,太子道西去旺角,最新
2015,7,25,17,4,交通意外,大埔汀角路去大美督,清理
2015,7,25,16,59,交通意外,大埔汀角路去大美督,最新
2015,7,25,16,32,交通意外,荔橋去美孚,清理
2015,7,25,16,1,爆水管,大埔汀角路去大美督,最新
2015,7,25,15,49,交通意外,荔橋去美孚,跟進
2015,7,25,15,43,交通意外,西貢公路出九龍,最新
2015,7,25,15,28,交通意外,東區走廊去柴灣,清理
2015,7,25,14,59,壞車,觀塘繞道去旺角,最新
2015,7,25,14,57,交通意外,獅子山隧道公路去九龍,清理
2015,7,25,14,32,交通意外,獅子山隧道公路去九龍,最新
2015,7,25,12,37,障礙物,窩打老道去尖沙咀,清理
2015,7,25,12,25,爆水管,柴灣常安街,跟進
2015,7,25,11,33,障礙物,窩打老道去尖沙咀,跟進
2015,7,25,11,27,交通意外,啟德隧道去尖沙咀,清理
2015,7,25,11,15,障礙物,窩打老道去尖沙咀,最新
2015,7,25,10,30,爆水管,柴灣常安街,最新
2015,7,25,10,19,交通意外,啟德隧道去尖沙咀,最新
2015,7,25,10,3,交通意外,彌敦道去深水埗,清理
2015,7,25,10,0,交通意外,彌敦道去深水埗,最新
2015,7,24,19,50,壞車,堅拿道天橋去紅隧,清理
2015,7,24,19,25,壞車,堅拿道天橋去紅隧,最新
2015,7,24,19,18,交通意外,荔橋去美孚,最新
2015,7,24,19,0,壞車,觀塘繞道去旺角,清理
2015,7,24,18,32,交通意外,大埔公路去大圍,清理
2015,7,24,17,56,交通意外,大埔公路去大圍,跟進
2015,7,24,17,5,交通意外,窩打老道去尖沙咀,清理
2015,7,24,16,31,交通意外,大埔公路去大圍,最新
2015,7,24,16,16,交通意外,窩打老道去尖沙咀,最新
2015,7,24,16,2,交通意外,吐露港公路去九龍,清理
2015,7,24,16,1,交通意外,吐露港公路去九龍,最新
2015,7,24,15,17,水浸,打鼓嶺坪輋路,清理
2015,7,24,15,4,交通意外,大埔道去九龍,清理
2015,7,24,14,3,交通意外,軒尼詩道去銅鑼灣,清理
2015,7,24,14,2,交通意外,大埔道去九龍,跟進
2015,7,24,13,33,交通意外,軒尼詩道去銅鑼灣,最新
2015,7,24,13,31,交通意外,大埔道去九龍,最新
2015,7,24,13,6,交通意外,佛光街去紅磡,清理
2015,7,24,13,4,交通意外,窩打老道去尖沙咀,清理
2015,7,24,12,12,交通意外,窩打老道去尖沙咀,最新
2017,1,2,18,13,交通意外,龍翔道去荃灣,清理
2017,1,2,10,33,修路工程,窩打老道去尖沙咀,最新
2017,1,2,10,27,交通意外,元朗公路去上水,最新
2017,1,2,10,15,交通意外,龍翔道去荃灣,最新
2017,1,2,9,50,修路工程,窩打老道去尖沙咀,清理
2017,1,2,9,37,爆水管,荃富街去福來邨,最新
2017,1,2,7,6,交通意外,龍翔道去觀塘,清理
2017,1,1,22,30,修路工程,窩打老道去尖沙咀,跟進
2017,1,1,14,0,交通意外,龍翔道去觀塘,跟進
2017,1,1,12,46,交通意外,龍翔道去觀塘,最新
2017,1,1,12,38,修路工程,窩打老道去尖沙咀,最新
2017,1,1,11,45,交通意外,將軍澳隧道去觀塘,清理
2017,1,1,10,35,交通意外,將軍澳隧道去觀塘,最新
2016,12,31,21,0,交通意外,將軍澳道去觀塘,清理
2016,12,31,20,15,交通意外,窩打老道去尖沙咀,最新
2016,12,31,19,35,交通意外,元朗公路去上水,清理
2015,7,24,11,54,冧山泥,赤柱峽道來回方向,清理
2015,7,24,11,41,交通意外,屯門公路去九龍,清理
2015,7,24,10,55,交通意外,渡船街天橋去紅磡,清理
2015,7,24,10,31,交通意外,屯門公路去九龍,最新
2015,7,24,10,27,交通意外,渡船街天橋去紅磡,最新
2015,7,24,10,2,交通意外,太子道東去觀塘,清理
2015,7,24,10,0,交通意外,大埔公路去大埔,清理
2015,7,24,9,40,交通意外,公主道去尖沙咀,清理
2015,7,24,9,38,交通意外,太子道東去觀塘,最新
2015,7,24,9,37,交通意外,大埔公路去大埔,最新
2015,7,24,9,4,交通意外,公主道去尖沙咀,最新
2015,7,24,9,3,壞車,將軍澳隧道公路去觀塘,清理
2015,7,24,9,0,壞車,將軍澳隧道公路去觀塘,最新
2015,7,24,8,51,強風管制,青嶼幹線,清理
2015,7,24,8,32,水浸,打鼓嶺坪輋路,最新
2015,7,24,8,8,交通意外,佛光街去紅磡,最新
2015,7,24,8,5,強風管制,青嶼幹線,最新
2015,7,24,7,35,冧樹,東喜道去西灣河,清理
2015,7,24,7,11,交通意外,公主道過海,清理
2015,7,23,18,42,修路工程,般咸道去薄扶林,清理
2015,7,23,16,50,交通意外,公主道過海,跟進
2015,7,23,16,45,交通意外,獅子山隧道公路去九龍,清理
2015,7,23,16,31,冧樹,東喜道去西灣河,最新
2015,7,23,16,2,交通意外,公主道過海,最新
2015,7,23,15,27,交通意外,觀塘繞道去將軍澳,清理
2015,7,23,15,6,交通意外,獅子山隧道公路去九龍,最新
2015,7,23,15,2,交通意外,觀塘繞道去將軍澳,最新
2015,7,23,14,35,冧山泥,大嶼山嶼南道,清理
2015,7,23,14,32,交通意外,漆咸道南去何文田,清理
2015,7,23,14,3,冧樹,薄扶林道去香港仔,清理
2015,7,23,13,26,壞車,獅子山隧道去九龍,清理
2015,7,23,12,32,壞車,獅子山隧道去九龍,最新
2015,7,23,12,29,交通意外,公主道過海,清理
2015,7,23,11,2,壞車,將軍澳道去觀塘,清理
2015,7,23,10,35,交通意外,北大嶼山公路去九龍,最新
2015,7,23,10,34,壞車,將軍澳道去觀塘,最新
2015,7,23,10,22,壞車,將軍澳道去將軍澳,清理
2015,7,23,10,5,交通意外,公主道過海,最新
2015,7,23,10,3,修路工程,般咸道去薄扶林,最新
2015,7,23,10,2,冧樹,薄扶林道去香港仔,最新
2015,7,23,9,52,壞車,將軍澳道去將軍澳,最新
2015,7,23,9,38,交通意外,九龍公園徑去佐敦,清理
2015,7,23,9,31,交通意外,九龍公園徑去佐敦,最新
2015,7,23,9,15,交通意外,漆咸道南去何文田,清理
2015,7,23,8,55,交通意外,漆咸道南去何文田,最新
2015,7,23,8,0,冧樹,般咸道近正街,清理
2015,7,23,7,28,交通意外,漆咸道南去何文田,最新
2015,7,23,4,20,交通意外,北大嶼山公路去九龍,清理
2015,7,22,19,34,壞車,灣仔道去禮頓道,清理
2015,7,22,18,58,壞車,灣仔道去禮頓道,最新
2015,7,22,18,47,冧山泥,赤柱峽道來回方向,跟進
2015,7,22,18,36,水浸,大圍隧道去九龍,清理
2015,7,22,18,30,水浸,大圍隧道去九龍,最新
2015,7,22,18,20,交通意外,葵涌道去荃灣,清理
2015,7,22,17,47,冧山泥,赤柱峽道來回方向,跟進
2015,7,22,16,57,冧樹,般咸道近正街,跟進
2015,7,22,16,27,冧樹,大埔道去深水埗,清理
2015,7,22,16,26,交通意外,葵涌道去荃灣,最新
2015,7,22,16,22,冧山泥,大嶼山嶼南道,跟進
2015,7,22,16,21,冧樹,大埔道去深水埗,最新
2015,7,22,15,24,冧山泥,赤柱峽道來回方向,最新
2015,7,22,15,5,冧樹,般咸道近正街,跟進
2015,7,22,15,0,冧山泥,赤柱峽道來回方向,跟進
2015,7,22,14,59,冧樹,般咸道近正街,跟進
2015,7,22,14,57,交通意外,花園道上山方向,清理
2015,7,22,14,17,冧樹,般咸道近正街,跟進
2015,7,22,13,18,冧樹,公主道去何文田,清理
2015,7,22,13,15,交通意外,花園道上山方向,最新
2015,7,22,13,13,冧樹,般咸道近正街,最新
2015,7,22,13,0,交通意外,太子道西去大角咀,清理
2015,7,22,11,55,冧樹,域多利道去田灣,清理
2015,7,22,11,28,冧山泥,薄扶林道去香港仔,清理
2015,7,22,11,5,交通意外,太子道西去大角咀,跟進
2015,7,22,11,4,交通意外,花園道上山方向,清理
2015,7,22,11,2,冧樹,公主道去何文田,最新
2015,7,22,11,1,強風管制,昂船洲大橋,清理
2015,7,22,10,48,交通意外,太子道西去大角咀,最新
2015,7,22,10,39,交通意外,花園道上山方向,最新
2015,7,22,10,33,水浸,獅子山隧道公路去九龍,清理
2015,7,22,10,32,水浸,獅子山隧道公路去九龍,最新
2015,7,22,10,2,交通意外,龍翔道去荃灣,最新
2015,7,22,10,1,交通意外,觀塘繞道去鯉魚門,最新
2015,7,22,9,31,冧樹,域多利道去田灣,最新
2015,7,22,9,31,冧山泥,薄扶林道去香港仔,最新
2015,7,22,9,12,交通意外,干諾道中去灣仔,清理
2015,7,22,9,9,交通意外,干諾道中去灣仔,最新
2015,7,22,9,4,交通意外,薄扶林道去中環,清理
2015,7,22,8,31,交通意外,獅子山隧道去九龍,清理
2015,7,22,8,29,交通意外,獅子山隧道去九龍,最新
2015,7,22,8,28,強風管制,昂船洲大橋,最新
2015,7,22,8,2,交通意外,薄扶林道去中環,最新
2015,7,22,7,31,冧山泥,大嶼山嶼南道,最新
2015,7,22,7,21,交通意外,屯門公路去屯門,清理
2015,7,22,7,17,交通意外,屯門公路去屯門,跟進
2015,7,21,20,31,交通意外,龍翔道去荃灣,清理
2015,7,21,19,57,交通意外,觀塘繞道去鯉魚門,清理
2015,7,21,19,29,突發事件,馬頭圍道去紅磡,清理
2015,7,21,18,59,突發事件,馬頭圍道去紅磡,跟進
2015,7,21,16,25,交通意外,青馬大橋去機場,清理
2015,7,21,16,7,交通意外,青馬大橋去機場,跟進
2015,7,21,16,5,突發事件,馬頭圍道去紅磡,最新
2015,7,21,15,29,強風管制,昂船洲大橋第一階段,清理
2015,7,21,15,16,交通意外,清水灣道去西貢,清理
2015,7,21,14,46,交通意外,青馬大橋去機場,最新
2015,7,21,14,40,交通意外,粉嶺公路近雞嶺迴旋處,清理
2015,7,21,14,35,交通意外,清水灣道去西貢,最新
2015,7,21,14,2,交通意外,公主道去沙田,清理
2015,7,21,13,48,交通意外,粉嶺公路近雞嶺迴旋處,最新
2015,7,21,13,36,交通意外,公主道去沙田,最新
2015,7,21,13,34,交通意外,汀九橋去九龍,清理
2015,7,21,12,57,交通意外,屯門公路去屯門,最新
2015,7,21,11,38,爆水管,荃灣路去屯門,清理
2015,7,21,11,11,冧樹,跑馬地雲地利道,清理
2015,7,21,10,32,交通意外,廣東道去尖沙咀,清理
2015,7,21,10,28,壞車,龍翔道去觀塘,清理
2015,7,21,9,57,冧樹,跑馬地雲地利道,最新
2015,7,21,9,52,壞車,龍翔道去觀塘,最新
2015,7,21,9,42,強風管制,昂船洲大橋第一階段,最新
2015,7,21,9,26,交通意外,廣東道去尖沙咀,最新
2015,7,21,9,18,交通意外,屯門公路去九龍,清理
2015,7,21,9,0,交通意外,龍翔道去荃灣,清理
2015,7,21,8,32,交通意外,屯門公路去九龍,跟進
2015,7,21,8,31,交通意外,龍翔道去荃灣,跟進
2015,7,21,8,7,交通意外,荃灣路去屯門,清理
2015,7,21,8,6,交通意外,屯門公路去九龍,最新
2015,7,21,8,4,交通意外,龍翔道去荃灣,最新
2015,7,21,7,34,交通意外,汀九橋去九龍,最新
2015,7,21,7,27,爆水管,荃灣路去屯門,最新
2015,7,21,7,25,爆水管,紅磡觀音街,清理
2015,7,21,6,15,冧樹,赤柱村道近赤柱崗道,最新
2015,7,21,6,0,交通意外,太子道西天橋去旺角,清理
2015,7,21,0,10,交通意外,太子道西天橋去旺角,最新
2015,7,20,22,32,交通意外,屯門公路去屯門,清理
2015,7,20,21,29,交通意外,將軍澳隧道去將軍澳,清理
2015,7,20,20,4,交通意外,屯門公路去屯門,最新
2015,7,20,20,3,交通意外,將軍澳隧道去將軍澳,最新
2015,7,20,19,31,壞車,夏慤道去中環,清理
2015,7,20,19,30,壞車,夏慤道去中環,最新
2015,7,20,19,29,冧樹,下亞厘畢道,清理
2015,7,20,19,6,交通意外,長沙灣道去旺角,清理
2015,7,20,18,13,交通意外,龍翔道去荃灣,清理
2015,7,20,17,59,交通意外,鯉魚門道去觀塘,清理
2015,7,20,17,55,交通意外,荃灣路去屯門,最新
2015,7,20,17,27,冧樹,赤柱村道近赤柱崗道,清理
2015,7,20,17,26,交通意外,鯉魚門道去觀塘,最新
2015,7,20,17,25,交通意外,大埔道去沙田,清理
2015,7,20,17,1,交通意外,大埔道去沙田,最新
2015,7,20,17,0,交通意外,漆咸道北去油麻地,清理
2015,7,20,16,30,交通意外,漆咸道北去油麻地,最新
2015,7,20,16,13,交通意外,粉嶺公路去上水,清理
2015,7,20,15,59,交通意外,呈祥道去荃灣,清理
2015,7,20,15,28,交通意外,粉嶺公路去上水,最新
2015,7,20,15,26,交通意外,呈祥道去荃灣,跟進
2015,7,20,15,0,冧樹,下亞厘畢道,最新
2015,7,20,14,31,交通意外,龍翔道去荃灣,清理
2015,7,20,14,21,交通意外,呈祥道去荃灣,最新
2015,7,20,14,11,交通意外,太子道西去旺角,清理
2015,7,20,14,4,交通意外,太子道西去旺角,最新
2015,7,20,14,2,交通意外,長沙灣道去旺角,最新
2015,7,20,13,33,交通意外,龍翔道去荃灣,最新
2016,12,31,19,15,壞車,荃灣路去九龍,清理
2016,12,31,18,17,壞車,荃灣路去九龍,跟進
2016,12,31,17,40,壞車,荃灣路去九龍,最新
2016,12,31,17,33,交通意外,長沙灣道去旺角,最新
2016,12,31,16,45,壞車,東區走廊去中環,清理
2016,12,31,16,40,壞車,東區走廊去中環,最新
2016,12,31,11,6,交通意外,大圍美田路近車公廟路迴旋處,清理
2016,12,31,10,18,交通意外,大圍美田路近車公廟路迴旋處,最新
2016,12,30,20,35,交通意外,觀塘繞道去油塘,清理
2016,12,30,20,5,交通意外,觀塘繞道去油塘,最新
2016,12,30,19,57,交通意外,屯門公路去九龍,清理
2016,12,30,19,30,交通意外,屯門公路去九龍,最新
2016,12,30,17,35,交通意外,呈祥道去觀塘,清理
2016,12,30,17,30,交通意外,薄扶林道去香港仔,清理
2016,12,30,14,33,交通意外,將軍澳道去觀塘,最新
2016,12,30,13,34,交通意外,長沙灣道去旺角,清理
2015,7,20,13,31,壞車,啟德隧道去觀塘,最新
2015,7,20,13,28,交通意外,東區走廊去柴灣,跟進
2015,7,20,13,5,交通意外,東區走廊去柴灣,最新
2015,7,20,12,58,交通意外,龍翔道去荃灣,跟進
2015,7,20,12,28,交通意外,龍翔道去荃灣,跟進
2015,7,20,12,26,壞車,花園道上山方向,清理
2015,7,20,11,30,交通意外,龍翔道去荃灣,最新
2015,7,20,11,28,壞車,花園道上山方向,最新
2015,7,20,11,3,突發事件,汀九橋去屯門,清理
2015,7,20,11,1,交通意外,呈祥道去觀塘,清理
2015,7,20,10,29,突發事件,汀九橋去屯門,最新
2015,7,20,10,5,交通意外,呈祥道去觀塘,跟進
2015,7,20,10,2,壞車,屯門公路去九龍,清理
2015,7,20,9,29,壞車,屯門公路去九龍,最新
2015,7,20,9,27,交通意外,東區走廊去柴灣,清理
2015,7,20,9,6,壞車,啟德隧道去觀塘,清理
2015,7,20,9,3,交通意外,窩打老道去尖沙咀,清理
2015,7,20,8,32,交通意外,窩打老道去尖沙咀,最新
2015,7,20,8,31,爆水管,青山公路去元朗,清理
2015,7,20,7,48,爆水管,窩打老道去九龍塘,清理
2015,7,20,6,5,突發事件,佐敦道去加士居道,清理
2015,7,20,6,0,突發事件,佐敦道去加士居道,最新
2015,7,19,21,20,爆水管,青山公路去元朗,最新
2015,7,19,20,57,交通意外,告士打道去中環,清理
2015,7,19,13,8,交通意外,告士打道去中環,最新
2015,7,19,13,0,爆水管,紅磡觀音街,最新
2015,7,19,12,29,修路工程,廣深港高鐵臨時工程,清理
2015,7,19,12,5,爆水管,窩打老道去九龍塘,最新
2015,7,19,9,6,修路工程,廣深港高鐵臨時工程,最新
2015,7,19,9,0,交通意外,東區走廊去柴灣,清理
2015,7,19,8,16,交通意外,呈祥道去觀塘,跟進
2015,7,18,23,0,交通意外,呈祥道去觀塘,最新
2015,7,18,22,26,交通意外,青馬大橋去九龍,清理
2015,7,18,19,31,交通意外,太子道西去大角咀,最新
2015,7,18,19,30,交通意外,青馬大橋去九龍,最新
2015,7,18,18,30,訊號故障,港鐵青衣站,清理
2015,7,18,18,29,訊號故障,港鐵青衣站,跟進
2015,7,18,14,49,交通意外,澤祥街去大老山公路,清理
2015,7,18,14,7,交通意外,屯門公路去屯門,清理
2015,7,18,13,45,交通意外,漆咸道北去油麻地,清理
2015,7,18,13,28,交通意外,屯門公路去屯門,最新
2015,7,18,13,0,交通意外,漆咸道北去油麻地,最新
2015,7,18,12,58,交通意外,觀塘繞道去旺角,清理
2015,7,18,12,27,交通意外,澤祥街去大老山公路,跟進
2015,7,18,12,21,訊號故障,港鐵青衣站,最新
2015,7,18,12,16,交通意外,觀塘繞道去旺角,最新
2015,7,18,11,21,交通意外,東區走廊去柴灣,最新
2015,7,18,11,2,交通意外,太子道西去大角咀,清理
